0.2211816,2372195.268
0.2216211,2372167.689
0.2220607,2372140.11
0.2225003,2372112.531
0.2229417,2387138.97
0.2233813,2387111.391
0.2238209,2387083.812
0.2242604,2387056.233
0.2247,2387028.654
0.2251395,2387001.075
0.2255791,2386973.496
0.2260186,2386945.917
0.2264582,2386918.338
0.2268977,2386890.759
0.2273373,2386863.18
0.2277769,2386835.601
0.2282164,2386808.022
0.228656,2386780.443
0.2290955,2386752.864
0.2295351,2386725.285
0.2299766,2401751.725
0.2304161,2401724.146
0.2308557,2401696.567
0.2312952,2401668.988
0.2317348,2401641.409
0.2321743,2401613.83
0.2326139,2401586.251
0.2330535,2401558.672
0.2334929,2401531.093
0.2339325,2401503.513
0.2343721,2401475.934
0.2348117,2401448.355
0.2352511,2401420.776
0.2356907,2401393.197
0.2361304,2401365.618
0.2365699,2401338.039
0.2370095,2401310.46
0.237449,2401282.881
0.2378885,2401255.302
0.2383281,2401227.723
0.2387677,2401200.144
0.2392073,2401172.565
0.2396468,2401144.986
0.2400864,2401117.407
0.240524,2386035.809
0.2409636,2386008.23
0.2414031,2385980.651
0.2418408,2370899.053
0.2422803,2370871.474
0.2427199,2370843.895
0.2431575,2355762.297
0.2435971,2355734.718
0.2440347,2340652.43
0.2444723,2325571.522
0.24491,2310490.613
0.2453476,2295408.326
0.2457872,2295380.746
0.2462248,2280299.838
0.2466644,2280272.259
0.247102,2265190.661
0.2475396,2250109.063
0.2479792,2250081.484
0.2484188,2250053.905
0.2488582,2250026.326
0.2492979,2249998.747
0.2497355,2234917.149
0.2501751,2234889.57
0.2506127,2219808.661
0.2510503,2204727.063
0.251488,2189645.465
0.2519256,2174563.867
0.2523652,2174536.288
0.2528028,2159454.69
0.2532424,2159427.111
0.2536819,2159399.532
0.2541196,2144317.934
0.2545591,2144290.355
0.2549987,2144262.776
0.2554363,2129181.178
0.2558759,2129153.599
0.2563115,2099018.671
0.2563135,2114071.311
0.2567492,2083937.073
0.2567511,2098991.092
0.2571888,2083909.494
0.2576263,2068827.896
0.258066,2068800.317
0.2585055,2068772.738
0.2589432,2053691.14
0.2593827,2053663.561
0.2598223,2053635.982
0.2602599,2038554.384
0.2606995,2038526.805
0.261139,2038499.226
0.2615786,2038471.647
0.2620182,2038444.068
0.2624577,2038416.489
0.2628973,2038388.91
0.2633368,2038361.331
0.2637764,2038333.752
0.264214,2023252.154
0.2646536,2023224.574
0.2650931,2023196.995
0.2655327,2023169.416
0.2659722,2023141.837
0.2664118,2023114.258
0.2668514,2023086.679
0.2672909,2023059.1
0.2677305,2023031.521
0.26817,2023003.942
0.2686096,2022976.363
0.2690491,2022948.784
0.2694868,2007867.876
0.2699263,2007840.297
0.2703659,2007812.717
0.2708054,2007785.138
0.271245,2007757.559
0.2716846,2007729.98
0.2721241,2007702.401
0.2725636,2007674.822
0.2730032,2007646.554
0.2734428,2007618.975
0.2738824,2007591.396
0.2743219,2007563.817
0.2747614,2007536.927
0.275201,2007509.348
0.2756406,2007481.769
0.2760782,1992400.171
0.2765178,1992372.592
0.2769573,1992345.013
0.2773969,1992317.434
0.2778364,1992289.855
0.2782741,1977208.257
0.2787117,1962126.659
0.2791513,1962099.08
0.2795889,1947017.482
0.2800285,1946989.903
0.280468,1946962.324
0.2809057,1931880.726
0.2813452,1931853.147
0.2817848,1931825.568
0.2822224,1916744.659
0.282662,1916717.08
0.2831015,1916689.501
0.2835392,1901607.903
0.2839787,1901580.324
0.2844183,1901552.745
0.2848559,1886471.147
0.2852955,1886443.568
0.2857349,1886415.989
0.2861727,1871334.391
0.2866122,1871306.812
0.2870518,1871279.233
0.2874913,1871251.654
0.2879308,1871224.074
0.2883705,1871196.495
0.28881,1871168.916
0.2892496,1871141.337
0.2896891,1871113.758
0.2901268,1856031.471
